ID, ACTUAL,LOGC_ACTIVE,LOGC_INACTIVE,LOGC_PARTIAL,D840_ACTIVE,D840_INACTIVE,D840_PARTIAL,D540_ACTIVE,D540_INACTIVE,D540_PARTIAL,D_ACTIVE,D_INACTIVE,D_PARTIAL,M1_ACTIVE,M1_INACTIVE,M1_PARTIAL,M5_ACTIVE,M5_INACTIVE,M5_PARTIAL,TOP_ACTIVE,TOP_INACTIVE,TOP_PARTIAL,MACC_ACTIVE,MACC_INACTIVE,MAC_PARTIAL,META_ACTIVE,META_INACTIVE,META_PARTIAL,SMILE,,,,,,,ID, Actual_Class
CD07424, INACTIVE,0.000179347,0.996399163,0.00342149,0.02439386,0.975598633,7.41E-06,0.172339261,0.826723814,0.000936832,0.000767468,0.999171257,6.13E-05,0.236583948,0.49623251,0.267183542,0.206352755,0.559994459,0.233652845,0.300502688,0.377840817,0.321656495,0.328439027,0.341713727,0.329847246,4.70E-20,1,1.02E-281, c1cc(cnc1)CNc1ccc(c(c1C#N)NCc1cccnc1)N(=O)=O,,,,,,,MMV085203, INACTIVE
MMV666026, INACTIVE,0.010356416,0.989418625,0.00022496,0.024041848,0.975951672,6.55E-06,0.126650497,0.872968435,0.000380989,0.084746771,0.91231662,0.0029366,0.235462442,0.499811828,0.264725745,0.221335217,0.53519696,0.243467808,0.300213397,0.370788127,0.328998536,0.318671018,0.353221953,0.328107029,6.40E-15,1,2.13E-303, COc1ccc(cc1)c2cc3C(=O)c4ccccc4c3nn2,,,,,,,MMV085471, INACTIVE
MMV000604, INACTIVE,0.013957587,0.985417382,0.000625031,0.024027124,0.975949943,2.29E-05,0.11740268,0.88160491,0.000992412,0.000868503,0.999079347,5.22E-05,0.247726724,0.478963345,0.273309916,0.19489032,0.579404116,0.225705624,0.306754798,0.369514674,0.323730588,0.318033457,0.351346731,0.330619782,4.52E-12,1,2.25E-270, COc1ccc(cc1)C2=CC(=O)Oc3c4CN(Cc5ccc(F)cc5)COc4ccc23,,,,,,,MMV085583, INACTIVE
BTB11460, INACTIVE,0.003911402,0.995836473,0.000252125,0.023094337,0.976898968,6.65E-06,0.196331412,0.802877128,0.000791389,0.002907979,0.99698323,0.000108802,0.238506302,0.49447912,0.267014623,0.209148765,0.555349112,0.235502228,0.308862746,0.368875563,0.322261721,0.319274575,0.354403228,0.326322198,1.28E-14,1,1.31E-291, CCN(CC)C(=O)CSc1nnc2nnc3cc(ccc3n12)Cl,,,,,,,MMV086103, INACTIVE
MMV665980, INACTIVE,0.053311136,0.946075699,0.000613165,0.022133153,0.977845728,2.11E-05,0.165297836,0.833147585,0.001554491,0.083827272,0.913274825,0.002897932,0.256408632,0.464620084,0.278971344,0.212503061,0.549605608,0.237891391,0.31154263,0.363826513,0.324630916,0.296388417,0.383018225,0.320593327,8.52E-20,1,2.23E-298, OC1CCCCC1C2(CCCCC2)NC(=S)Nc3ccccc3,,,,,,,MMV128432, INACTIVE
OSM-S-4, INACTIVE,0.0299575,0.968589109,0.001453392,0.022112176,0.977855444,3.24E-05,0.196722999,0.801317751,0.001959252,0.382246226,0.605696023,0.012057819,0.232056692,0.505469739,0.262473524,0.202489391,0.566523075,0.230987579,0.300506711,0.371842295,0.327651054,0.312207788,0.359684885,0.328107387,3.73E-23,1, 4.94065645841e-324, CC(N1C2=CC=C(F)C=C2)=C(C(O)=O)C=C1C,,,,,,,MMV142383, INACTIVE
MMV665961, INACTIVE,0.009073619,0.990757268,0.000169113,0.022037437,0.977958143,4.42E-06,0.097651042,0.9020679,0.000281076,0.014718832,0.984664023,0.000617107,0.240631148,0.49059847,0.268770397,0.203457892,0.564842105,0.231700003,0.297736257,0.379510343,0.32275334,0.312049687,0.362024635,0.325925708,1.04E-24,1,1.96E-304, CCN(CC)CCCNc1nc(nc2ccccc12)c3ccc(Cl)cc3,,,,,,,MMV274073, INACTIVE
MMV665902, INACTIVE,0.005809164,0.99347063,0.000720206,0.02177011,0.978211284,1.86E-05,0.108001277,0.891241372,0.000757263,0.020727545,0.978548706,0.000723766,0.244818404,0.48348099,0.27170065,0.203099534,0.565464556,0.23143594,0.303034067,0.373107433,0.3238585,0.304421306,0.371938348,0.323640317,1.32E-18,1,1.13E-290, OC(CN1C(=N)N(CCN2CCCCC2)c3ccccc13)c4cccc(Br)c4,,,,,,,MMV306025, INACTIVE
MMV007564, INACTIVE,0.010019822,0.989309842,0.000670337,0.021340229,0.978634119,2.56E-05,0.095355064,0.903867126,0.000777808,0.003898464,0.995886505,0.000215017,0.239632428,0.492785096,0.267582357,0.217996866,0.540629506,0.241373643,0.315610409,0.363078743,0.321310908,0.303126484,0.37424913,0.322624385,4.31E-16,1,2.55E-277, Cc1ccc(Cn2c(nc3ccccc23)N4CCC(CC4)C(=O)NCc5cccs5)cc1,,,,,,,MMV396594, INACTIVE
MMV075490, INACTIVE,0.009738794,0.990043501,0.000217705,0.020780228,0.979212761,7.02E-06,0.155388385,0.843977809,0.000633767,0.023037106,0.976222336,0.000740647,0.249764651,0.475850046,0.274385363,0.197495565,0.574978292,0.227526218,0.300785214,0.371510535,0.327704251,0.340949774,0.326930463,0.332119823,2.48E-21,1, 3.50786608547e-322, CCOc1ccc(cc1)C2N(C)c3ccccc3N2C,,,,,,,MMV396595, INACTIVE
MMV667492, INACTIVE,0.015554273,0.983749933,0.000695794,0.020083934,0.979897678,1.85E-05,0.261143029,0.736161888,0.002695119,0.001880291,0.998033583,8.61E-05,0.245729715,0.482392013,0.271878213,0.215500042,0.544881821,0.239618108,0.301573485,0.372266769,0.326159745,0.327325881,0.345251024,0.327423185,3.29E-19,1,4.97E-300, C1(N(C)N=O)=C(NC2CCCCC2)C(=O)c(cccc3)c3C1=O,,,,,,,MMV396632, INACTIVE
MMV665840, INACTIVE,0.009791602,0.989752472,0.000455926,0.019609278,0.980383098,7.56E-06,0.099313259,0.900295258,0.000391556,0.000967834,0.998972178,6.00E-05,0.236895725,0.496444643,0.266659617,0.21091032,0.552359939,0.236729741,0.3120462,0.369765043,0.318188727,0.325297892,0.344843149,0.329858989,3.60E-21,1,3.92E-304, Clc1ccc(cc1Cl)C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3,,,,,,,MMV396633, INACTIVE
MMV665882, INACTIVE,0.007244265,0.992378417,0.000377318,0.019492222,0.980495632,1.21E-05,0.098693371,0.900764406,0.000542291,0.241756484,0.750132382,0.008111185,0.239288867,0.493097961,0.267613262,0.233647361,0.514979184,0.25137344,0.307308257,0.370909959,0.321781844,0.31900838,0.356378287,0.324613333,1.96E-20,1,8.91E-304, OC(CNC1CCCCC1)Cn2c3ccc(I)cc3c4cc(I)ccc24,,,,,,,MMV396635, INACTIVE
MMV000911, INACTIVE,0.014231288,0.984961616,0.000807096,0.019350346,0.980640531,9.12E-06,0.154238001,0.844918787,0.000843243,0.208799511,0.785080612,0.00611996,0.257966459,0.46304211,0.278991401,0.197032958,0.575785995,0.227181047,0.302621037,0.37210688,0.325272053,0.317696184,0.356093109,0.326210737,9.98E-14,1, 2.90384633469e-314, Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F,,,,,,,MMV396652, INACTIVE
MMV666079, INACTIVE,0.003900155,0.995715762,0.000384083,0.019011455,0.98098433,4.25E-06,0.111845799,0.887810886,0.000343325,0.00898097,0.99067533,0.000343717,0.252117038,0.471219122,0.27666381,0.194889396,0.579414904,0.225695714,0.299877882,0.374221146,0.325900942,0.311236769,0.364565611,0.32419762,4.48E-23,1,1.20E-294, Cc1ccc2cc3c(N)c4c(C)ccc(C)c4nc3nc2c1,,,,,,,MMV396663, INACTIVE
MMV006513, INACTIVE,0.004497737,0.995061687,0.000440576,0.01873512,0.981259167,5.77E-06,0.130085781,0.86939615,0.000518113,0.003260344,0.996533751,0.000205867,0.239913553,0.49216944,0.267916977,0.201631144,0.567951381,0.23041749,0.298997968,0.376699626,0.324302435,0.308428943,0.367254108,0.324316978,1.42E-23,1,1.32E-304, C(Cc1c[nH]c2ccccc12)Nc3c4ccccc4nc5ccccc35,,,,,,,MMV396664, INACTIVE
MMV665879, INACTIVE,0.053690577,0.945865227,0.000444196,0.018560907,0.981423318,1.58E-05,0.075154677,0.924378276,0.00046701,0.000692609,0.999271691,3.57E-05,0.240541846,0.490727216,0.268730879,0.207844839,0.55748111,0.234673992,0.309538215,0.373556197,0.316905528,0.323812485,0.346264899,0.329922646,3.53E-20,1,1.70E-291, CC(C)(C)C(=O)Nc1ccc(cc1)C(=O)Nc2cccc(c2)c3nc4ccccc4[nH]3,,,,,,,MMV396665, INACTIVE
MMV396703, INACTIVE,0.009455803,0.990397849,0.000146348,0.018486269,0.981509566,4.19E-06,0.130355939,0.869247675,0.000396326,0.024879616,0.97412926,0.000991137,0.238055289,0.495258301,0.26668641,0.196734443,0.576245308,0.227020279,0.299253106,0.379279077,0.321467817,0.322137475,0.350141764,0.327720791,2.20E-23,1,5.48E-298, c12c(ncnc1NCCN(CC)CC)c3c(ccc(Cl)c3)[nH]2,,,,,,,MMV396669, INACTIVE
MMV665875, INACTIVE,0.004032962,0.995575166,0.000391873,0.018376442,0.981617987,5.60E-06,0.106006794,0.893502295,0.000490905,0.000697173,0.999260247,4.25E-05,0.25107944,0.473563969,0.27535665,0.215932921,0.544164717,0.239902392,0.30218783,0.377441436,0.320370704,0.323664278,0.348195493,0.328140229,1.44E-19,1,1.08E-276, CN1C(=O)N(C)c2cc(CNCCNc3ccnc4cc(Cl)ccc34)ccc12,,,,,,,MMV396672, INACTIVE
MMV019313, INACTIVE,0.00719995,0.992586163,0.000213887,0.017923592,0.982072294,4.11E-06,0.0765476,0.923177242,0.000275075,0.230472282,0.762031615,0.007496166,0.241240159,0.490107864,0.268651903,0.19847177,0.573391438,0.228136763,0.300808519,0.374628037,0.324563384,0.324211806,0.347301662,0.328486532,6.93E-21,1,1.97E-277, CN1C(=O)c2cc(sc2c3ccccc13)C(=O)NCCCN4CCCCCC4,,,,,,,MMV396678, INACTIVE
MMV000621, INACTIVE,0.004994417,0.993806118,0.001199466,0.017845269,0.982136905,1.78E-05,0.087697223,0.911606252,0.000696428,0.145772532,0.849448502,0.004778936,0.239304915,0.492771149,0.267923862,0.212297127,0.549983621,0.237719268,0.304327726,0.373207331,0.322464913,0.314243674,0.357152551,0.328603715,1.52E-26,1,2.03E-291, CCCCCCC(O)(C(CN1CCOCC1)c2ccccc2)c3ccc(F)cc3,,,,,,,MMV396679, INACTIVE
MMV665888, INACTIVE,0.006551875,0.99238032,0.001067806,0.016995607,0.98299408,1.03E-05,0.100891978,0.898455799,0.000652106,0.000171817,0.999821126,7.05E-06,0.232508451,0.50461185,0.262879759,0.23617278,0.510890603,0.252936661,0.30382672,0.377483875,0.318689495,0.334351689,0.332758486,0.332889885,8.67E-14,1,1.16E-296, Oc1ccccc1NC(=O)c2ccc(Oc3cccc(c3)C(=O)Nc4ccccc4O)cc2,,,,,,,MMV396680, INACTIVE
MMV666075, INACTIVE,0.010969894,0.988761151,0.000268955,0.016565071,0.983427823,7.07E-06,0.157235056,0.842021227,0.000743731,0.011516582,0.988078654,0.00040467,0.244333565,0.485446781,0.270219624,0.201573581,0.5680269,0.230399549,0.302528024,0.368869573,0.328602433,0.343264461,0.324192822,0.332542658,5.56E-20,1,0, COc1ccc(cc1)C2N(C)c3ccccc3N2C,,,,,,,MMV396681, INACTIVE
MMV019266, INACTIVE,0.007878435,0.9918931,0.000228465,0.016371738,0.983623862,4.30E-06,0.132561564,0.86700958,0.000428838,0.017068187,0.982334733,0.000597078,0.238300711,0.494926602,0.266772658,0.204191715,0.563610792,0.232197538,0.304825485,0.370896697,0.324277848,0.322728366,0.351805151,0.325466484,1.13E-19,1,1.38E-293, Cc1sc2ncnc(Sc3nc4ccccc4[nH]3)c2c1C,,,,,,,MMV396693, INACTIVE
MMV396595, INACTIVE,0.003818829,0.995936667,0.000244504,0.016329383,0.983666301,4.34E-06,0.092502274,0.907095313,0.000402329,0.002593232,0.997246146,0.000160631,0.236011982,0.498898506,0.265089512,0.213557541,0.547883213,0.238559276,0.29874441,0.375237375,0.326018214,0.32205826,0.351187706,0.326754063,1.84E-13,1,4.94E-275, n12c(cc(C(C)(C)C)n1)nc(CCN3Cc4ccccc4OCC)c(C3)c2O,,,,,,,MMV396703, INACTIVE
MMV665941, INACTIVE,0.01373637,0.986000259,0.000263371,0.016138386,0.983855307,6.36E-06,0.078455761,0.921215057,0.000329234,0.00152423,0.998369038,0.000106704,0.2401115,0.491280109,0.268608332,0.199797645,0.570994794,0.22920762,0.299496144,0.373997271,0.326506555,0.30931446,0.36531806,0.32536751,1.55E-23,1,0, CN(C)c1ccc(cc1)C(O)(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,,,,,,,MMV396704, INACTIVE
MMV665836, INACTIVE,0.001470044,0.998120307,0.000409649,0.016089577,0.9839077,2.65E-06,0.126565814,0.873050392,0.000383766,0.001208746,0.998704314,8.69E-05,0.240496486,0.491037071,0.268466502,0.211225256,0.551820517,0.236954197,0.30202198,0.368877262,0.329100758,0.30729562,0.368420601,0.324283749,2.37E-19,1,9.79E-303, COc1ccc(C=C2SC(=NC2=O)Nc3ccccc3)cc1,,,,,,,MMV396705, INACTIVE
MMV020651, INACTIVE,0.010850143,0.988787328,0.00036253,0.015971953,0.984020889,7.17E-06,0.092352994,0.907090306,0.000556702,0.000509062,0.999463379,2.75E-05,0.231664672,0.506056726,0.262278676,0.218741655,0.539334774,0.241923645,0.30608955,0.372574002,0.321336478,0.320223421,0.351425678,0.328350931,5.97E-21,1,3.39E-289, Clc1ccc(Cl)c(c1)c2oc(cc2)C(=O)Nc3ccc(CN4CCOCC4)cc3,,,,,,,MMV396715, ACTIVE
MMV006787, INACTIVE,0.005257719,0.994557029,0.000185252,0.015857542,0.984138906,3.46E-06,0.107886374,0.89176321,0.000350378,0.044421487,0.953862488,0.001716075,0.236713976,0.497581601,0.265704423,0.256796658,0.477348417,0.265854925,0.309605479,0.36880672,0.321587741,0.321189046,0.351184845,0.327626079,4.15E-17,1, 3.36224357229e-314, CC(C)CCNCC(O)Cn1c2ccccc2c3ccccc13,,,,,,,MMV396717, INACTIVE
MMV019918, INACTIVE,0.005908867,0.99386924,0.000221892,0.015622979,0.984372377,4.62E-06,0.121297337,0.878194034,0.000508591,0.007079254,0.992648125,0.000272662,0.229224995,0.510219932,0.260555059,0.218786567,0.539248884,0.241964549,0.30640915,0.369969606,0.323621213,0.316036761,0.359013826,0.324949384,6.86E-16,1,7.85E-287, Clc1cc(Br)ccc1c2oc(CNCC3CCNCC3)cc2,,,,,,,MMV396719, ACTIVE
MMV666061, INACTIVE,0.002094362,0.997397546,0.000508092,0.015522735,0.984471619,5.65E-06,0.094589889,0.904861569,0.000548467,0.006250935,0.993463933,0.000285018,0.23967357,0.49269399,0.267632484,0.205056235,0.562180042,0.232763633,0.304576308,0.370252371,0.325171351,0.317672879,0.352846414,0.329480708,1.30E-21,1,1.33E-288, COc1cccc(O)c1CN2CCC3(CCCN(Cc4ccc(F)cc4)C3)C2,,,,,,,MMV396723, INACTIVE
MMV007199, INACTIVE,0.004553514,0.994523989,0.000922498,0.014836893,0.985152602,1.04E-05,0.096050017,0.903267682,0.000682401,0.000881127,0.99906069,5.83E-05,0.245237231,0.481977165,0.272785693,0.205818281,0.56091243,0.233269304,0.305370301,0.367626041,0.327003658,0.323719501,0.34476012,0.331520408,4.15E-14,1,1.80E-269, COc1ccccc1N2C(=N)SC(=Cc3ccc(OCc4ccccc4F)cc3)C2=O,,,,,,,MMV396726, INACTIVE
MMV019738, INACTIVE,0.004420763,0.995090096,0.000489141,0.014467281,0.985527396,5.29E-06,0.079205267,0.92040509,0.000389597,0.001482266,0.998420596,9.71E-05,0.237984553,0.495381981,0.266633511,0.195668668,0.578079641,0.226251662,0.30027172,0.377016604,0.322711706,0.328982621,0.341221631,0.329795748,1.76E-25,1,4.16E-288, Cc1[nH]c(cc1C(=O)NC2CCN(Cc3ccccc3)CC2)c4ccc(F)cc4,,,,,,,MMV396736, INACTIVE
MMV011522, INACTIVE,0.006027192,0.993533112,0.000439696,0.014448075,0.985548079,3.92E-06,0.139747605,0.859703422,0.000548902,0.010388054,0.98924911,0.000362872,0.23967582,0.492741913,0.267582178,0.200536266,0.56977284,0.229690924,0.297876418,0.377442807,0.324680835,0.305482656,0.37116617,0.323351115,8.94E-30,1, 5.95515751581e-317, Cc1ccc(Nc2nc(N)c3ccccc3n2)cc1Cl,,,,,,,MMV396744, INACTIVE
MMV000848, INACTIVE,0.003354191,0.996437168,0.000208641,0.014261947,0.985734999,3.04E-06,0.121164151,0.878435731,0.000400157,0.008144393,0.99153322,0.000322362,0.238829866,0.493632436,0.267537743,0.22271806,0.532751024,0.244530946,0.30683744,0.368796587,0.324365973,0.314438075,0.359650701,0.325911283,7.56E-24,1, 4.98547240217e-315, OC(CNC1CCCC1)Cn2c3ccccc3c4ccccc24,,,,,,,MMV396749, ACTIVE
MMV020492, INACTIVE,0.028316161,0.971232992,0.000450847,0.014210638,0.985775232,1.41E-05,0.19898288,0.799039185,0.001977968,0.269330472,0.721760213,0.008909315,0.245856404,0.482272089,0.271871507,0.195515215,0.578369021,0.226115704,0.304374933,0.370190293,0.325434774,0.322018802,0.350196481,0.327784687,1.55E-19,1,4.40E-306, CC1CN(CC(C)O1)C(=O)c2sc3ccccc3c2Cl,,,,,,,MMV396770, INACTIVE
MMV000787, INACTIVE,0.004367419,0.995204535,0.000428046,0.013827213,0.986167014,5.82E-06,0.098213382,0.901213229,0.000573404,0.001026046,0.99890244,7.15E-05,0.240895674,0.490549296,0.268554986,0.200946704,0.569095731,0.229957581,0.311014354,0.371283233,0.317702353,0.310571343,0.363327414,0.326101303,5.09E-23,1,1.39E-278, CCCOCc1cc(CN2CCN(CC2)c3cccc(Cl)c3)c(O)c4ncccc14,,,,,,,MMV396794, INACTIVE
MMV665797, INACTIVE,0.009315211,0.990371408,0.000313381,0.013396341,0.986599088,4.64E-06,0.079714775,0.919969141,0.000316051,0.007097047,0.992596209,0.000306834,0.245526671,0.482357115,0.272116184,0.219122916,0.538698673,0.242178455,0.303745002,0.376059473,0.320195526,0.315636992,0.358427703,0.325935334,1.23E-21,1,1.32E-293, CCCCOC(=O)c1ccc(Nc2cc(C)nc3ccc(OC)cc23)cc1,,,,,,,MMV396797, INACTIVE
MMV667491, INACTIVE,0.002591954,0.996703854,0.000704193,0.012805947,0.987186909,7.14E-06,0.080957323,0.918544769,0.000497871,0.002012057,0.997857988,0.000129851,0.240786448,0.490607888,0.268605649,0.216477007,0.543113887,0.240409091,0.304806262,0.375974596,0.319219232,0.326944292,0.342885226,0.330170512,3.24E-14,1,3.27E-266, C12=C(N=CN(CCCN(C)C)C1=N)Oc3c(ccc(cccc4)c34)C2c5ccc(OC)cc5,,,,,,,MMV403679, INACTIVE
MMV396663, INACTIVE,0.002159886,0.996540262,0.001299852,0.012465809,0.987518251,1.59E-05,0.078005753,0.921289086,0.000705232,0.001176708,0.998738348,8.50E-05,0.236442611,0.497688472,0.265868902,0.212967068,0.548933983,0.238098979,0.3075279,0.366702735,0.325769395,0.316050351,0.358508885,0.325440794,1.34E-15,1,3.75E-262, c1(C(c(cccn2)c2)N3CCC(CC3)Cc4ccccc4)c(C)c(C)sc1NC(=O)c5ccco5,,,,,,,MMV498479, INACTIVE
MMV665953, INACTIVE,0.009312793,0.989693936,0.000993271,0.012367788,0.987626255,6.03E-06,0.116111331,0.883288443,0.000600188,0.008491285,0.99111712,0.000391652,0.243267894,0.487740219,0.268991917,0.207372978,0.558294415,0.234332651,0.309576601,0.365120858,0.325302511,0.317428559,0.355728239,0.326843262,1.11E-17,1, 1.97269572584e-316, Fc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1Cl,,,,,,,MMV638723, INACTIVE
MMV665935, INACTIVE,0.003301243,0.994844495,0.001854261,0.011953406,0.988040268,6.31E-06,0.115789317,0.883488655,0.00072203,0.00351507,0.996341765,0.000143133,0.238283336,0.494490504,0.267226219,0.197723091,0.574557483,0.227719441,0.301760465,0.376783073,0.321456522,0.322392136,0.349228173,0.328379691,9.34E-24,1, 4.21538548601e-311, FC(F)(F)c1ccc(Nc2nnnc3ccccc23)cc1,,,,,,,MMV645672, INACTIVE
MMV667490, INACTIVE,0.005677119,0.992881237,0.001441644,0.011923214,0.988064468,1.24E-05,0.078359686,0.92100811,0.000632158,0.001528577,0.998383284,8.81E-05,0.242689088,0.487002015,0.270308912,0.22196044,0.534045458,0.243994087,0.30532977,0.37260291,0.32206735,0.335362017,0.333465397,0.331172556,4.18E-08,0.999999958,2.67E-244, C12=C(N=CN(CCCn(ccn3)c3)C1=N)Oc4c(ccc(cccc5)c45)C2c6ccc(OC)c(OC)c6,,,,,,,MMV665782, INACTIVE
MMV001318, INACTIVE,0.011600409,0.987638216,0.000761375,0.011450714,0.988544285,4.89E-06,0.120457865,0.879005969,0.000536166,0.004155232,0.99568212,0.000162605,0.247245997,0.4810296,0.271724403,0.198836192,0.572703898,0.228459939,0.306392193,0.369428337,0.324179441,0.324496925,0.349875629,0.325627476,1.28E-14,1, 1.61292670741e-319, Clc1cccc(NC(=O)Nc2ccc(Br)cc2)c1,,,,,,,MMV665783, INACTIVE
MMV665914, INACTIVE,0.001205176,0.997763767,0.001031057,0.011432241,0.988561213,6.60E-06,0.068947338,0.930598736,0.000453917,0.00081967,0.999123752,5.66E-05,0.246185213,0.480285943,0.273528844,0.210859403,0.552551448,0.236589164,0.303314179,0.368337452,0.328348339,0.322905332,0.349160045,0.327934593,2.75E-16,1,2.00E-278, COc1ccccc1N2CCN(CC2)C(CNS(=O)(=O)c3ccc(Cl)cc3)c4cccnc4,,,,,,,MMV665785, INACTIVE
MMV019670, INACTIVE,0.003008505,0.996758009,0.000233486,0.011397872,0.988600314,1.81E-06,0.07261309,0.927188694,0.000198168,0.001159114,0.998759031,8.19E-05,0.238030955,0.49517113,0.26679787,0.207210898,0.558524668,0.234264478,0.303391397,0.374932051,0.321676612,0.317132384,0.3568407,0.326026887,2.63E-28,1,3.40E-303, O=C(Nc1ccc(cc1)N2CCN(Cc3ccccc3)CC2)c4cccs4,,,,,,,MMV665786, INACTIVE
MMV019199, INACTIVE,0.010795747,0.988860363,0.00034389,0.011101395,0.988895774,2.78E-06,0.132582918,0.866963327,0.000453699,0.028321125,0.970718086,0.000960824,0.239490241,0.493094951,0.267414808,0.208467901,0.556423008,0.235109061,0.305490226,0.369926184,0.32458362,0.312900364,0.361995906,0.32510373,3.85E-24,1, 5.87246920713e-318, COc1cccc(Nc2nc(N)c3ccccc3n2)c1,,,,,,,MMV665789, INACTIVE
MMV396664, INACTIVE,0.02855,0.970570513,0.000879487,0.010788599,0.989192188,1.92E-05,0.084459133,0.914602935,0.000937949,0.000655518,0.999309063,3.54E-05,0.246847034,0.479691446,0.273461491,0.216153204,0.543625832,0.240220889,0.316919088,0.357562602,0.32551831,0.32444492,0.342954785,0.332600296,4.45E-18,1,1.22E-286, c1(C(OCC)=O)c(cc(cc2)OC(=O)c(cc3OC)cc(OC)c3OC)c2n(c4ccccc4)c1C,,,,,,,MMV665794, INACTIVE
MMV667488, INACTIVE,0.003837884,0.993691675,0.002470441,0.010689769,0.989294767,1.54E-05,0.064698219,0.934639156,0.000662575,0.000213973,0.999776423,9.71E-06,0.238433391,0.494333267,0.267233282,0.233423933,0.51533705,0.251238942,0.302617788,0.374224454,0.323157758,0.323973179,0.346961111,0.32906571,3.68E-11,1,2.46E-252, C12=C(C=C(C(=O)NCc(cccn3)c3)C(=N)N1CCc(cc4)ccc4OC)C(=O)N(C=CC=C5C)C5=N2,,,,,,,MMV665796, ACTIVE
MMV666062, INACTIVE,0.026715628,0.96871392,0.004570453,0.010537536,0.989425778,3.67E-05,0.053619746,0.945804179,0.00057607,0.0002013,0.999790967,7.70E-06,0.255039513,0.470896989,0.274063557,0.201498836,0.568155885,0.230345353,0.29508847,0.380119175,0.324792325,0.318361044,0.350993007,0.330645889,1.09E-20,1,6.73E-302, Cc1ccc(cc1)N2C(=O)C3C(C2=O)C4(C(=O)C3(C(=C4c5ccccc5)c6ccccc6)c7ccccc7)c8ccccc8,,,,,,,MMV665797, INACTIVE
MMV007374, INACTIVE,0.010791791,0.988919544,0.000288666,0.010036831,0.989959955,3.23E-06,0.113401182,0.886188507,0.00041034,0.370522588,0.618314087,0.011163367,0.241342217,0.48938939,0.269268423,0.197108224,0.575637341,0.22725445,0.300204754,0.375493973,0.324301332,0.319865167,0.353621572,0.32651329,6.89E-22,1,4.29E-305, CCc1ccc(Nc2cc(C)nc3nc(C)nn23)cc1,,,,,,,MMV665798, INACTIVE
MMV666023, INACTIVE,0.027375937,0.97194517,0.000678894,0.009887234,0.990107298,5.43E-06,0.069838196,0.929837704,0.000324166,0.001706931,0.998192966,0.000100074,0.241299182,0.489747673,0.268953085,0.224557951,0.529828966,0.245613083,0.301549315,0.377821356,0.320629358,0.315096557,0.354410917,0.330492526,5.68E-19,1,1.60E-274, C(c1ccccc1)n2c(N=Nc3c(Nc4ccccc4)ccc5ccccc35)nc6ccccc26,,,,,,,MMV665799, INACTIVE
MMV666600, INACTIVE,0.009653969,0.989479447,0.000866585,0.009822318,0.99016881,8.82E-06,0.074655734,0.924817502,0.000526769,0.000297277,0.999689102,1.36E-05,0.242628753,0.48678714,0.270584196,0.220243126,0.536853194,0.242903695,0.304632246,0.372589529,0.322778225,0.325567186,0.342321903,0.332110852,1.79E-17,1,7.93E-280, CCOC(=O)c1c(C)n(c2ccc(Cl)cc2)c3ccc(OC(=O)C=Cc4ccccc4)cc13,,,,,,,MMV665800, ACTIVE
MMV665994, INACTIVE,0.00622578,0.992835215,0.000939005,0.009459626,0.990535796,4.61E-06,0.144096032,0.85512799,0.000775979,0.005711494,0.994064748,0.000223738,0.252365053,0.471260726,0.276374191,0.210170463,0.553512096,0.236317411,0.301793247,0.3721295,0.326077253,0.324449837,0.349373966,0.326176196,3.80E-27,1, 2.69527631776e-319, Cc1nc2ccccc2c(O)c1CC=C(Cl)Cl,,,,,,,MMV665803, ACTIVE
MMV666596, INACTIVE,0.004978028,0.99428549,0.000736481,0.009454572,0.990537763,7.68E-06,0.053014804,0.946711063,0.000274124,0.00373932,0.996062815,0.000197806,0.265354306,0.453114927,0.281530768,0.204963148,0.562448978,0.232587874,0.300005585,0.373809129,0.326185286,0.313874513,0.359711349,0.326414138,7.84E-16,1,4.51E-276, CSC1=NC(=Nc2c(C)cccc2C)C3(CCC(CC3)C(C)(C)C)N1c4ccc(Cl)cc4,,,,,,,MMV665805, ACTIVE
MMV666021, INACTIVE,0.005763218,0.993977984,0.000258797,0.009370213,0.990628123,1.67E-06,0.074453473,0.925372481,0.000174042,0.012772932,0.986761093,0.00046592,0.240008682,0.492129385,0.267861992,0.21490407,0.545883715,0.23921217,0.303308725,0.367826879,0.328864396,0.322272897,0.34847182,0.329255313,6.66E-17,1,9.02E-306, Cc1ccc(cc1)c2cc3C(=O)c4ccccc4c3nn2,,,,,,,MMV665806, INACTIVE
MMV006558, INACTIVE,0.003901314,0.995747097,0.000351589,0.009304342,0.990692914,2.67E-06,0.095150031,0.904464424,0.000385549,0.004898049,0.9949103,0.000191664,0.243488967,0.486697823,0.26981321,0.195221648,0.578936815,0.225841522,0.309450448,0.367328227,0.323221296,0.318350494,0.355194002,0.326455563,6.13E-16,1,2.49E-300, Cc1cc(C)c2CN(Cc3ccccc3Cl)COc2c1,,,,,,,MMV665807, INACTIVE
